image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC0035878,6.984422E-07,4.6383498E-08,4.357651E-08,1.5755633E-07,4.553099E-06,2.1337259E-07,2.5824536E-07
ISIC0035879,5.117531E-10,2.6408578E-11,1.2513563E-11,2.9745584E-11,9.917446E-09,1.4747063E-10,1.9310954E-10
ISIC0035880,3.2908974E-11,2.7704155E-11,3.6427264E-11,1.904699E-10,2.3001012E-10,3.81192E-11,4.399921E-11
ISIC0035881,0.00021414342,1.1491353E-05,4.953571E-06,1.0700825E-05,0.00022107802,1.5092978E-05,3.134859E-05
ISIC0035882,1.3670214E-10,7.6678705E-11,4.512244E-10,8.147508E-10,1.1034055E-09,7.9640866E-10,5.9018923E-10
ISIC0035883,2.7407905E-06,2.1337502E-05,1.3954234E-06,1.9803658E-06,9.337935E-06,1.6456471E-06,1.4196979E-06
ISIC0035884,3.581765E-08,8.002112E-09,1.6391043E-08,3.3023525E-08,1.5111061E-07,2.5772518E-08,4.6816083E-08
ISIC0035885,2.3357931E-07,8.750383E-05,4.609904E-09,9.535697E-09,9.874694E-09,3.8627914E-09,6.114814E-08
ISIC0035886,7.206126E-05,0.00095737964,1.9302346E-05,1.8931827E-05,0.000102514394,2.356374E-05,2.4400048E-05
ISIC0035887,4.2321124E-05,1.6203845E-05,5.8045816E-07,9.814861E-07,4.806971E-06,5.2702893E-07,3.6331396E-06
ISIC0035888,2.6567205E-08,3.2997585E-05,3.798705E-10,7.2284606E-10,4.774168E-10,1.9339116E-10,3.6246892E-09
ISIC0035889,0.00032249215,9.928244E-05,5.0324225E-06,8.833659E-06,3.8684007E-06,1.108104E-05,5.3296826E-05
ISIC0035890,1.1631222E-07,1.972858E-08,4.8756572E-08,2.751182E-07,4.970385E-07,5.9667656E-08,1.4395658E-08
ISIC0035891,5.3721583E-09,6.394937E-08,1.2552397E-09,1.0519695E-09,3.8600167E-08,3.185109E-09,6.690288E-09
ISIC0035892,6.128251E-09,1.8557641E-05,6.2408224E-11,1.580422E-10,2.0557345E-10,3.1459575E-11,9.117401E-10
ISIC0035893,0.0008893907,0.0037814444,5.1764982E-05,9.1571244E-05,5.662112E-05,4.926703E-05,7.971374E-05
ISIC0035895,1.2339684E-08,9.46069E-10,2.125425E-10,1.5145096E-09,8.169379E-08,1.0582767E-09,1.1542501E-09
ISIC0035896,0.0007428285,0.030754091,1.7565648E-05,9.373562E-06,4.7022595E-06,6.134397E-06,5.2714786E-06
ISIC0035897,2.798587E-07,3.041918E-05,4.7326014E-09,3.7573162E-09,1.8014428E-07,1.0000856E-08,3.1739457E-08
ISIC0035899,5.0863525E-07,0.00016869088,6.3732353E-09,9.126191E-09,1.1622119E-07,8.833859E-09,3.410204E-08
ISIC0035900,0.00038552098,0.0013473558,2.0874245E-06,2.4634737E-06,2.8190145E-06,1.6222674E-06,2.3748817E-06
ISIC0035901,3.7799115E-11,2.1564991E-11,6.198555E-11,2.6793223E-10,2.5425928E-10,7.100012E-11,5.456107E-11
ISIC0035902,4.8345137E-05,0.00017353105,5.607701E-07,1.9271015E-06,1.9561241E-05,1.4987693E-06,7.877496E-07
ISIC0035903,4.4620442E-08,2.892575E-05,2.162618E-09,3.823852E-09,2.4770303E-08,3.880115E-09,3.7166828E-08
ISIC0035904,3.3888372E-09,8.6403346E-10,5.695379E-10,2.842334E-09,3.0070442E-08,1.824991E-09,1.6880051E-09
ISIC0035905,8.6992094E-07,8.077791E-07,4.328676E-06,1.9798845E-06,1.1131062E-06,1.7771198E-06,2.0458265E-06
ISIC0035906,5.2864285E-05,0.0008449362,2.9857208E-06,3.8598437E-06,2.6124811E-05,5.2795585E-06,1.5386795E-05
ISIC0035907,1.219749E-06,1.298E-06,5.4688862E-09,1.01875095E-08,1.0432566E-07,4.1826205E-09,7.6132906E-08
ISIC0035908,1.0221062E-05,5.9114395E-06,3.6293052E-08,7.313339E-08,5.70269E-06,8.441736E-08,1.9448615E-07
ISIC0035909,2.0876753E-06,3.1839576E-05,4.0783355E-08,1.1860967E-07,6.994308E-08,4.305215E-08,3.8563928E-07
ISIC0035910,3.7418094E-10,2.6007668E-12,2.191854E-12,1.3922502E-11,3.610062E-09,4.6866407E-11,7.025262E-11
ISIC0035911,0.0006372674,0.00032542468,2.7260542E-06,4.4004414E-06,4.1263497E-06,4.0250247E-06,6.936522E-06
ISIC0035912,1.0626689E-11,9.781589E-12,1.61937E-10,8.387268E-11,4.254386E-11,3.516531E-11,1.2900159E-10
ISIC0035913,2.6052935E-06,9.902923E-05,2.1263231E-08,3.147775E-08,9.10818E-08,1.4886971E-08,1.1248087E-07
ISIC0035914,4.2504795E-05,0.0043251193,9.2332755E-07,1.2844706E-06,4.3964565E-06,1.1669147E-06,2.196983E-06
ISIC0035916,0.0037166593,0.00419786,0.00049079495,0.0008427299,0.00069605483,0.00092006644,0.001765914
ISIC0035917,0.0014091784,0.00010223588,5.7316167E-05,0.00024450914,0.00018777199,0.00012978518,0.000115307485
ISIC0035918,2.3253073E-09,7.72584E-08,6.917454E-11,6.884114E-11,1.3033677E-08,2.3038906E-10,2.2634408E-09
ISIC0035919,3.1637434E-12,8.410861E-12,9.44201E-11,7.438649E-11,1.3090759E-11,1.9027335E-11,1.1064496E-11
ISIC0035920,0.0043658195,0.00088871736,2.8649929E-05,4.3300948E-05,5.3594165E-05,5.619922E-05,7.981833E-05
ISIC0035921,5.391331E-05,2.1363749E-05,7.2783473E-07,1.3183362E-06,4.2453547E-07,1.280321E-06,6.5558556E-06
ISIC0035922,2.291284E-05,0.0017355027,6.8182374E-07,1.2098818E-06,2.3850819E-06,8.001205E-07,3.0984495E-06
ISIC0035923,0.0005500677,0.00025794812,1.8417179E-05,2.3587683E-05,1.4864485E-05,1.8080902E-05,8.239653E-05
ISIC0035924,3.4839315E-11,2.7058143E-12,3.6291736E-12,6.756619E-11,2.3691887E-10,9.741151E-12,7.186031E-12
ISIC0035925,3.0932602E-05,0.02625371,6.760991E-05,4.544673E-05,3.7971542E-05,0.00011793348,0.00043879054
ISIC0035926,5.217631E-09,0.00029514477,8.6621493E-10,5.691296E-10,1.0643358E-08,2.1203241E-09,1.0255844E-08
ISIC0035927,0.0010900208,0.00051311165,2.365603E-05,2.2813503E-05,7.991443E-06,4.5118628E-05,0.00015051171
ISIC0035928,1.4793654E-06,2.3368628E-07,5.156763E-10,1.5454208E-09,3.42926E-07,2.7319238E-09,5.0744937E-09
ISIC0035930,1.1879174E-06,0.0002837854,1.7052441E-08,1.976383E-08,4.7674027E-07,2.9124156E-08,8.832009E-08
ISIC0035931,8.0956204E-07,2.8402355E-06,1.2440048E-08,3.1107227E-08,4.4843297E-08,1.13391785E-08,2.670046E-07
ISIC0035932,1.8602395E-10,2.9591907E-10,2.1983007E-09,3.9429544E-09,7.9665474E-10,9.0205854E-10,2.77287E-10
ISIC0035933,1.1769423E-08,8.4452384E-10,3.804849E-09,2.2085395E-08,1.1329228E-07,1.2329403E-08,1.1245894E-08
ISIC0035934,8.014362E-09,7.5101707E-06,3.5401648E-08,1.829453E-08,6.3025325E-08,5.2348785E-08,2.8142225E-07
ISIC0035935,0.0012002542,0.029750746,6.6977176E-05,8.4149164E-05,0.00022779709,6.6439265E-05,8.0594415E-05
ISIC0035936,2.6236821E-06,0.00012528147,1.5486046E-06,1.2608838E-06,3.5657783E-06,1.9012493E-06,1.1884957E-05
ISIC0035937,0.0024251277,0.00048254424,9.679743E-06,1.25278575E-05,6.51822E-06,2.7693408E-05,2.8111965E-05
ISIC0035939,1.008313E-06,2.8578515E-05,5.680714E-09,1.7002685E-08,1.725174E-08,7.5068E-09,5.171602E-08
ISIC0035940,3.330295E-10,6.792997E-10,1.1241085E-09,2.461806E-09,2.558453E-09,9.626864E-10,6.4187844E-10
ISIC0035941,1.060194E-05,7.399251E-05,1.3109025E-07,3.208406E-07,1.7370463E-07,1.502742E-07,6.685934E-07
ISIC0035942,0.0040908586,6.883163E-05,9.052909E-06,1.8027236E-05,8.435283E-05,1.894897E-05,1.335341E-05
ISIC0035943,1.3581845E-06,1.8419409E-05,2.6975183E-08,2.318413E-08,2.0493003E-06,7.2261926E-08,9.835995E-08
ISIC0035945,2.0233595E-06,4.7912512E-05,3.992211E-09,3.6862318E-09,4.56407E-08,1.7506436E-09,6.4296315E-09
ISIC0035946,3.4143588E-05,1.2782763E-06,3.7374127E-07,1.8683616E-06,3.171814E-05,2.3879927E-06,2.316059E-06
ISIC0035947,1.1535343E-06,8.078085E-05,5.8622915E-09,8.195939E-09,6.11159E-07,1.4232773E-08,1.5951903E-08
ISIC0035948,1.24737E-06,6.099198E-05,3.2268012E-08,5.703571E-08,2.2686183E-07,3.0526394E-08,2.7935528E-07
ISIC0035949,1.7804394E-08,2.5650197E-06,1.6617159E-11,2.1732512E-11,3.603843E-09,4.586701E-11,1.2726034E-10
ISIC0035950,7.636895E-12,1.1449215E-11,1.0611888E-10,3.4193057E-10,4.3919056E-11,5.2888353E-11,2.2059977E-11
ISIC0035951,1.0920601E-05,6.199283E-05,1.1990964E-07,2.1214302E-07,5.6193073E-07,8.857466E-08,6.633631E-07
ISIC0035952,4.3512603E-07,0.00020131258,1.6545083E-06,9.472866E-07,1.9880333E-06,1.7927241E-06,5.133029E-06
ISIC0035953,0.00062022277,0.00028100878,1.2327224E-05,2.2891261E-05,1.6379034E-05,1.7126182E-05,4.1907184E-05
ISIC0035954,5.410372E-05,0.0005703255,7.8784876E-07,9.60531E-07,1.6458558E-06,6.1901636E-07,2.0347202E-06
ISIC0035955,4.67707E-10,1.2749485E-09,8.430319E-10,5.491241E-10,3.767183E-09,2.9534069E-09,8.273703E-09
ISIC0035956,1.1394405E-05,4.7448633E-05,9.1771476E-08,2.6173942E-07,2.7527616E-07,1.1057513E-07,1.0049578E-06
ISIC0035957,6.08072E-10,4.1551618E-10,2.8271676E-09,5.8176246E-09,2.0457027E-09,1.0099475E-09,1.3144165E-09
ISIC0035958,9.059759E-06,0.00010513672,1.06927864E-07,2.8287664E-07,2.3393378E-07,1.1719753E-07,7.364613E-07
ISIC0035959,0.002995314,7.517261E-05,0.00011637898,0.0005806274,0.0019173705,0.00047441496,0.00041053572
ISIC0035961,1.2335327E-05,2.3345769E-05,4.5857024E-07,5.51914E-07,5.237419E-06,4.4929558E-07,2.9802761E-06
ISIC0035962,1.4754928E-08,6.3843063E-06,1.9685444E-10,5.017199E-10,3.2114786E-10,1.0525771E-10,3.3169774E-09
ISIC0035963,5.1869904E-09,1.2671276E-07,1.337889E-09,7.8320506E-10,4.5980073E-08,6.7157044E-09,3.5479317E-08
ISIC0035964,5.8256614E-06,1.339761E-05,9.674677E-08,2.713987E-07,1.5370793E-07,1.16162674E-07,1.2079414E-06
ISIC0035965,6.653792E-05,6.2672654E-05,1.1228768E-06,1.7542815E-06,5.560836E-07,1.2291961E-06,4.323824E-06
ISIC0035966,1.7303912E-06,0.00034877512,3.361723E-08,5.5233055E-08,7.7511984E-08,2.4151314E-08,2.1467605E-07
ISIC0035967,5.6841685E-07,8.456384E-05,7.454692E-09,1.5232855E-08,1.602714E-08,6.4386643E-09,5.8577793E-08
ISIC0035968,4.820799E-06,1.7919885E-05,4.83634E-08,6.3439614E-08,1.08369214E-07,4.951493E-08,6.5801504E-07
ISIC0035969,0.000948207,0.0016466398,2.900727E-05,5.923113E-05,5.2115964E-05,3.2206E-05,8.217337E-05
ISIC0035970,1.6992414E-06,6.724764E-05,1.31061695E-08,3.894181E-08,3.0736782E-08,1.3249891E-08,1.15241E-07
ISIC0035971,6.6219465E-05,0.00041795935,1.139368E-06,2.4612639E-06,1.3429105E-06,1.1417001E-06,4.7510543E-06
ISIC0035972,5.1564466E-06,0.000779622,3.434257E-08,5.0906078E-08,1.6270302E-06,7.9744915E-08,8.203184E-08
ISIC0035973,1.4930377E-05,0.00012999475,2.923542E-07,9.4469374E-07,9.809929E-07,3.9902227E-07,3.1603597E-06
ISIC0035974,5.2286605E-06,0.0009400836,7.6718024E-08,6.069416E-08,2.3549903E-08,2.6698212E-08,6.976507E-08
ISIC0035975,6.086573E-05,7.544594E-05,1.047599E-06,2.318879E-06,8.513868E-07,1.0275972E-06,6.0973375E-06
ISIC0035976,1.842001E-09,8.494798E-11,3.0775144E-12,3.451371E-11,1.5786732E-08,4.33536E-11,2.2124488E-11
ISIC0035978,0.00020400483,2.7810864E-05,1.3537658E-06,3.0363362E-06,8.1925026E-07,7.359786E-06,2.8317992E-05
ISIC0035979,5.0372296E-07,0.001592923,8.289184E-07,4.3834933E-07,1.2755995E-06,1.1141608E-06,3.3237036E-06
ISIC0035980,1.1365292E-08,9.738642E-06,7.556079E-11,1.0305286E-10,2.133761E-09,9.072501E-11,7.809541E-10
ISIC0035981,0.0016275506,0.010748419,1.1771479E-05,1.7117789E-05,7.197452E-05,1.636974E-05,1.38227315E-05
ISIC0035982,3.842262E-12,6.1733847E-12,2.029E-10,4.133596E-11,7.420167E-12,9.018736E-12,2.684247E-11
ISIC0035983,0.0006370124,0.019389616,4.3171326E-06,3.2727298E-06,3.2004957E-06,2.4198337E-06,1.6891047E-06
ISIC0035984,0.0010757395,0.0011886933,9.846289E-06,1.5418038E-05,2.7648126E-05,8.358864E-06,1.29938635E-05
ISIC0035985,7.941518E-05,7.531914E-05,4.0460454E-06,3.7501122E-06,4.2540112E-05,4.158757E-06,1.7677654E-05
ISIC0035986,0.00491206,0.00076258346,9.8784105E-05,0.00015561868,7.894629E-05,0.00022875039,0.00046338144
ISIC0035988,1.8654788E-08,6.115158E-07,8.185769E-09,4.5521316E-09,1.5705841E-07,4.1619714E-08,1.2255308E-07
ISIC0035989,6.158276E-11,2.5656288E-11,9.799086E-12,1.3030059E-10,3.3250838E-10,1.4523547E-11,1.11884954E-11
ISIC0035990,2.8184793E-06,3.1516003E-05,4.768339E-08,1.5036538E-07,1.7218379E-07,5.721713E-08,6.004417E-07
ISIC0035991,1.1646139E-05,0.0015628404,4.393009E-08,4.70675E-08,1.841075E-07,2.7457736E-08,3.5931166E-08
ISIC0035992,1.3425837E-07,2.8524932E-05,1.9999804E-09,4.634598E-09,5.704373E-09,1.7814167E-09,2.8068483E-08
ISIC0035994,4.886128E-05,8.615974E-05,5.88493E-07,1.2642878E-06,4.330396E-07,7.2204875E-07,2.5760735E-06
ISIC0035995,8.37377E-09,3.161784E-07,3.0945122E-09,1.1378408E-09,8.3397744E-08,1.3279138E-08,2.9288993E-08
ISIC0035996,1.7880068E-07,2.0444388E-09,2.361616E-08,8.428462E-08,1.4380571E-06,1.469025E-07,1.3027594E-07
ISIC0035997,0.00720019,0.009081772,0.0001656918,0.00029725593,0.000107836386,0.00029286757,0.00023653645
ISIC0035998,3.7846565E-08,9.5318995E-08,2.1220234E-09,3.965672E-09,2.451044E-07,1.29818725E-08,3.3073384E-08
ISIC0035999,2.7832658E-10,3.6194614E-08,1.0602055E-10,4.5318208E-11,3.4469865E-09,5.0949545E-10,2.4883229E-09
ISIC0036000,1.2324977E-09,1.0543936E-10,1.1748462E-10,1.4398918E-09,1.8635548E-08,5.8056726E-10,4.669431E-10
ISIC0036001,0.00011129146,4.3670978E-05,1.2505408E-06,2.3138666E-06,1.16678E-06,3.7745397E-06,3.054697E-05
ISIC0036002,1.5531881E-11,2.414796E-11,5.879993E-10,1.8612227E-10,6.569469E-11,1.3837871E-10,1.4497954E-10
ISIC0036003,1.4208615E-06,1.4211633E-07,5.3635098E-08,5.7562147E-08,7.6940105E-06,1.512555E-07,4.1313086E-07
ISIC0036004,2.829293E-09,1.14273E-09,1.2343262E-08,7.528709E-09,1.4765598E-08,1.0340402E-08,2.3851873E-08
ISIC0036005,0.0012858466,1.3572234E-05,1.1774331E-05,2.259284E-05,5.999551E-06,9.039281E-05,7.665815E-05
ISIC0036006,2.7029113E-05,3.6463996E-06,7.782671E-05,3.4703782E-05,2.5626585E-05,1.5545927E-05,3.633331E-05
ISIC0036007,1.8442418E-11,8.163943E-12,4.071218E-11,1.3370823E-10,1.2643724E-10,4.7022653E-11,3.5813023E-11
ISIC0036008,4.5138727E-06,0.0028457348,1.1858614E-07,1.9083853E-07,1.963363E-07,1.1561307E-07,2.330333E-07
ISIC0036009,1.11130944E-08,4.31441E-07,7.794693E-09,5.667143E-09,1.1908967E-07,2.2588315E-08,1.5145542E-07
ISIC0036010,3.029837E-08,3.9578863E-06,2.400213E-10,4.6042867E-10,4.6581006E-09,2.2494866E-10,7.789878E-09
ISIC0036011,2.3258416E-07,9.3340134E-08,3.6009524E-07,1.6935759E-07,1.4711491E-06,1.3012548E-06,1.952633E-06
ISIC0036012,0.00016545954,0.00020300206,1.6113308E-06,2.735059E-06,1.0667228E-06,2.0379457E-06,5.447793E-06
ISIC0036013,0.0025912456,0.004865452,2.5687046E-05,2.8695591E-05,9.918346E-05,2.256999E-05,1.7813394E-05
ISIC0036014,8.7203105E-08,3.7132453E-05,1.9217268E-09,2.7695573E-09,3.579027E-08,2.7926264E-09,2.1136911E-08
ISIC0036015,1.0466139E-09,1.6232347E-11,1.1951576E-11,1.3052372E-10,2.9669815E-08,2.3477761E-10,2.0389238E-10
ISIC0036016,5.3210036E-10,3.28798E-11,6.068342E-11,1.4765189E-10,3.970826E-09,3.0447397E-10,5.507846E-10
ISIC0036017,2.9470105E-08,6.871331E-09,1.6572303E-08,2.6292016E-08,1.8791444E-07,4.7113488E-08,7.616006E-08
ISIC0036018,1.5000753E-05,5.364862E-05,3.379944E-07,2.774196E-07,1.07653E-05,4.1236564E-07,1.3803848E-06
ISIC0036019,2.9713236E-09,1.2430215E-10,2.4236196E-10,4.0037312E-10,7.053724E-08,2.7897247E-09,7.02172E-09
ISIC0036020,7.11389E-05,3.7274793E-05,2.664671E-07,4.1777594E-07,6.0556613E-07,3.7924147E-07,1.4410115E-06
ISIC0036021,2.3134603E-09,1.0043417E-06,3.4352934E-11,3.8307392E-11,2.9534462E-09,8.06985E-11,7.407249E-10
ISIC0036022,1.2097792E-10,1.0799878E-12,4.4813566E-11,1.6059263E-09,2.5408438E-09,3.9907987E-11,7.5543787E-11
ISIC0036023,2.4140681E-05,0.00036727043,1.2723665E-06,1.6742904E-06,6.096425E-06,1.0014112E-06,7.848574E-06
ISIC0036024,0.00013898278,0.00018493121,7.031318E-07,1.6157456E-06,8.6214015E-07,1.1247384E-06,2.0088394E-06
ISIC0036025,1.2136604E-09,8.9684465E-05,1.0330674E-10,2.1243224E-10,5.13706E-10,2.6821292E-10,3.245496E-09
ISIC0036026,0.010725783,0.01267759,0.00018160985,0.00018295931,0.000118350305,0.00014654345,0.00016735838
ISIC0036027,9.032411E-07,0.00031107044,1.2536397E-08,2.0378994E-08,6.660548E-08,1.1569464E-08,6.65123E-08
ISIC0036028,9.2027236E-05,0.0004175181,9.492454E-07,1.8455345E-06,3.298431E-05,2.0202128E-06,1.5066425E-06
ISIC0036029,1.2537299E-09,3.7496917E-09,1.3379893E-08,6.907164E-09,8.11417E-09,1.3235721E-08,1.8774653E-08
ISIC0036030,0.0013053536,3.901031E-05,1.1999894E-05,1.8397377E-05,0.00015439179,1.6715843E-05,3.8201633E-05
ISIC0036031,1.8519133E-06,4.577575E-08,6.2564574E-08,2.0576161E-07,1.1584087E-05,8.816194E-07,1.8023669E-06
ISIC0036032,2.781284E-08,3.7271863E-07,5.3639825E-11,8.755947E-11,1.2995053E-08,1.2147575E-10,8.198452E-10
ISIC0036033,3.6291393E-08,9.945776E-07,2.168074E-09,2.6350944E-09,1.6716454E-07,7.1525807E-09,2.510415E-08
ISIC0036034,8.07532E-05,0.00010515717,2.7373292E-06,6.127544E-06,6.2233144E-06,3.0626263E-06,1.8584862E-05
ISIC0036035,0.078191064,0.019540783,0.010427531,0.015418686,0.03181761,0.018321862,0.012482932
ISIC0036036,4.100576E-05,0.0008651208,8.576463E-05,3.7817343E-05,8.481525E-05,0.0001237764,0.00020691312
ISIC0036037,1.16751635E-05,0.001302694,6.8407337E-07,1.202162E-06,2.897022E-06,1.0563643E-06,6.529008E-06
ISIC0036038,1.3560268E-07,3.3647234E-06,1.3232205E-09,3.016573E-09,2.0155895E-09,1.2495808E-09,1.4758053E-08
ISIC0036039,2.0705045E-05,1.6128657E-05,2.858483E-07,6.939718E-07,2.8546853E-07,3.2730716E-07,3.3068582E-06
ISIC0036040,3.102872E-11,1.3506486E-11,1.2675767E-10,9.8416664E-11,1.6189161E-10,1.279313E-10,2.2972865E-10
ISIC0036041,3.0429514E-10,7.530764E-09,1.4705304E-09,8.006107E-10,2.9761336E-09,1.6710685E-09,4.41675E-09
ISIC0036042,7.2961797E-07,0.0020370435,1.0347786E-07,1.12702814E-07,2.9228812E-07,1.8663424E-07,5.3067237E-07
ISIC0036043,1.2923538E-09,3.3235672E-06,5.937965E-11,9.848163E-11,7.493935E-10,1.2548561E-10,1.2398517E-09
ISIC0036044,5.816289E-05,0.0003025456,2.5976722E-06,6.45234E-06,5.7603334E-06,3.0274482E-06,1.720932E-05
ISIC0036046,1.2063451E-08,5.2574164E-06,7.7154616E-11,6.261402E-11,4.0113695E-09,1.0145556E-10,5.42649E-10
ISIC0036047,8.894712E-08,2.3855822E-05,9.471451E-10,1.8409612E-09,2.1768418E-09,6.7230954E-10,1.0259346E-08
ISIC0036048,1.14948264E-07,2.6537052E-07,2.393626E-07,3.4953393E-07,5.2247594E-07,1.6034164E-07,1.7661668E-07
ISIC0036049,1.620734E-05,0.0025151311,3.8612836E-07,3.644303E-07,1.4780145E-06,2.846185E-07,7.173418E-07
ISIC0036050,4.795332E-07,6.980198E-11,2.23297E-09,8.352458E-09,1.4122168E-09,5.157454E-09,8.598478E-10
ISIC0036051,9.387429E-09,1.3363014E-07,4.9982556E-11,5.1590426E-11,7.572014E-09,7.8785534E-11,6.263914E-10
ISIC0036052,6.9424124E-07,1.0185886E-05,1.2197714E-08,3.98222E-08,4.271337E-08,1.5669317E-08,2.164642E-07
ISIC0036053,1.941627E-06,0.00014407029,1.2240551E-08,1.9309907E-08,3.9260787E-08,7.029881E-09,3.6867185E-08
ISIC0036054,1.6607903E-05,9.64214E-05,1.1570461E-07,2.6296738E-07,2.0665975E-07,1.2606453E-07,4.4426744E-07
ISIC0036055,7.8343776E-11,1.1959775E-09,7.273858E-12,5.1684265E-12,1.6036917E-09,3.7226156E-11,3.7781978E-10
ISIC0036056,3.4629438E-06,6.6072857E-06,1.5124772E-07,1.7390899E-07,1.1266933E-05,4.7805923E-07,7.307426E-07
ISIC0036057,0.0007975564,0.021213748,1.0899211E-05,1.6211805E-05,2.983337E-05,1.6768916E-05,1.3860497E-05
ISIC0036058,5.7408884E-05,2.1719716E-05,7.868028E-07,1.7063996E-06,5.47608E-07,1.1602311E-06,7.984633E-06
ISIC0036059,1.2595902E-07,6.200424E-05,2.1460422E-09,3.4955168E-09,5.09661E-09,9.2408814E-10,1.5599419E-08
ISIC0036060,2.4999563E-05,9.408753E-07,1.4305637E-07,3.916323E-07,4.20962E-05,1.215098E-06,1.7663518E-06
ISIC0036061,3.2745002E-06,2.956903E-06,2.8599056E-06,2.4090298E-06,1.2041853E-05,3.8047529E-06,4.507854E-06
ISIC0036062,7.208923E-10,1.7084417E-11,3.0084737E-11,1.5254356E-10,8.035147E-09,2.902896E-10,3.6650294E-10
